user_id,event_id,rating,timestamp 
4,10,5,2024-04-30 01:24:44
754,7,4,2024-04-30 01:24:44
428,4,4,2024-04-30 01:24:44
50,3,2,2024-04-30 01:24:44
455,16,2,2024-04-30 01:24:44
817,18,4,2024-04-30 01:24:44
585,12,4,2024-04-30 01:24:44
295,2,5,2024-04-30 01:24:44
712,11,4,2024-04-30 01:24:44
731,7,3,2024-04-30 01:24:44
641,4,4,2024-04-30 01:24:44
735,17,4,2024-04-30 01:24:44
99,13,4,2024-04-30 01:24:44
614,15,5,2024-04-30 01:24:44
517,20,3,2024-04-30 01:24:44
513,6,1,2024-04-30 01:24:44
70,3,2,2024-04-30 01:24:44
168,14,1,2024-04-30 01:24:44
611,5,4,2024-04-30 01:24:44
881,1,3,2024-04-30 01:24:44
816,9,1,2024-04-30 01:24:44
358,8,3,2024-04-30 01:24:44
841,10,1,2024-04-30 01:24:44
768,19,4,2024-04-30 01:24:44
820,2,3,2024-04-30 01:24:44
574,5,4,2024-04-30 01:24:44
388,20,4,2024-04-30 01:24:44
366,8,2,2024-04-30 01:24:44
613,9,3,2024-04-30 01:24:44
80,3,4,2024-04-30 01:24:44
704,12,5,2024-04-30 01:24:44
183,18,2,2024-04-30 01:24:44
493,15,5,2024-04-30 01:24:44
559,7,4,2024-04-30 01:24:44
972,16,3,2024-04-30 01:24:44
320,13,3,2024-04-30 01:24:44
549,1,2,2024-04-30 01:24:44
212,17,5,2024-04-30 01:24:44
758,11,4,2024-04-30 01:24:44
223,4,1,2024-04-30 01:24:44
981,10,3,2024-04-30 01:24:44
826,6,2,2024-04-30 01:24:44
130,19,1,2024-04-30 01:24:44
639,14,1,2024-04-30 01:24:44
508,12,4,2024-04-30 01:24:44
355,5,5,2024-04-30 01:24:44
661,9,5,2024-04-30 01:24:44
510,20,3,2024-04-30 01:24:44
895,7,4,2024-04-30 01:24:44
615,4,1,2024-04-30 01:24:44
9,16,4,2024-04-30 01:24:44
726,8,5,2024-04-30 01:24:44
489,19,4,2024-04-30 01:24:44
903,6,3,2024-04-30 01:24:44
45,11,4,2024-04-30 01:24:44
582,18,5,2024-04-30 01:24:44
998,1,3,2024-04-30 01:24:44
828,15,4,2024-04-30 01:24:44
612,17,2,2024-04-30 01:24:44
814,10,5,2024-04-30 01:24:44
666,14,4,2024-04-30 01:24:44
842,13,1,2024-04-30 01:24:44
987,3,4,2024-04-30 01:24:44
373,2,1,2024-04-30 01:24:44
426,12,4,2024-04-30 01:24:44
145,16,4,2024-04-30 01:24:44
860,6,5,2024-04-30 01:24:44
108,9,1,2024-04-30 01:24:44
457,2,5,2024-04-30 01:24:44
270,11,4,2024-04-30 01:24:44
853,5,5,2024-04-30 01:24:44
95,10,4,2024-04-30 01:24:44
777,19,4,2024-04-30 01:24:44
866,4,5,2024-04-30 01:24:44
281,8,3,2024-04-30 01:24:44
722,20,3,2024-04-30 01:24:44
942,14,4,2024-04-30 01:24:44
487,15,4,2024-04-30 01:24:44
669,18,5,2024-04-30 01:24:44
709,7,2,2024-04-30 01:24:44
547,3,5,2024-04-30 01:24:44
757,13,1,2024-04-30 01:24:44
33,1,4,2024-04-30 01:24:44
827,17,4,2024-04-30 01:24:44
672,11,3,2024-04-30 01:24:44
642,7,5,2024-04-30 01:24:44
482,10,1,2024-04-30 01:24:44
860,16,2,2024-04-30 01:24:44
690,14,4,2024-04-30 01:24:44
641,17,3,2024-04-30 01:24:44
698,18,5,2024-04-30 01:24:44
406,15,2,2024-04-30 01:24:44
988,12,1,2024-04-30 01:24:44
612,6,5,2024-04-30 01:24:44
440,8,3,2024-04-30 01:24:44
916,20,5,2024-04-30 01:24:44
214,19,3,2024-04-30 01:24:44
745,13,1,2024-04-30 01:24:44
153,9,4,2024-04-30 01:24:44
469,1,5,2024-04-30 01:24:44
853,5,2,2024-04-30 01:24:44
902,4,4,2024-04-30 01:24:44
253,3,1,2024-04-30 01:24:44
467,2,1,2024-04-30 01:24:44
301,18,4,2024-04-30 01:24:44
313,20,2,2024-04-30 01:24:44
555,15,4,2024-04-30 01:24:44
566,4,5,2024-04-30 01:24:44
100,10,5,2024-04-30 01:24:44
739,2,5,2024-04-30 01:24:44
122,7,1,2024-04-30 01:24:44
597,8,5,2024-04-30 01:24:44
263,16,1,2024-04-30 01:24:44
624,17,1,2024-04-30 01:24:44
477,14,5,2024-04-30 01:24:44
826,11,2,2024-04-30 01:24:44
690,13,3,2024-04-30 01:24:44
836,1,4,2024-04-30 01:24:44
335,19,1,2024-04-30 01:24:44
79,12,3,2024-04-30 01:24:44
401,9,1,2024-04-30 01:24:44
390,6,5,2024-04-30 01:24:44
450,3,5,2024-04-30 01:24:44
292,5,5,2024-04-30 01:24:44
115,16,4,2024-04-30 01:24:44
894,13,3,2024-04-30 01:24:44
461,15,2,2024-04-30 01:24:44
929,19,1,2024-04-30 01:24:44
827,3,5,2024-04-30 01:24:44
866,10,4,2024-04-30 01:24:44
663,5,5,2024-04-30 01:24:44
315,2,3,2024-04-30 01:24:44
809,18,2,2024-04-30 01:24:44
57,20,3,2024-04-30 01:24:44
504,12,2,2024-04-30 01:24:44
932,11,3,2024-04-30 01:24:44
191,14,5,2024-04-30 01:24:44
412,6,4,2024-04-30 01:24:44
871,8,1,2024-04-30 01:24:44
150,9,3,2024-04-30 01:24:44
741,4,5,2024-04-30 01:24:44
276,7,1,2024-04-30 01:24:44
642,1,5,2024-04-30 01:24:44
618,17,5,2024-04-30 01:24:44
387,13,5,2024-04-30 01:24:44
194,12,1,2024-04-30 01:24:44
862,17,1,2024-04-30 01:24:44
284,16,4,2024-04-30 01:24:44
67,3,5,2024-04-30 01:24:44
669,8,5,2024-04-30 01:24:44
265,7,4,2024-04-30 01:24:44
101,11,1,2024-04-30 01:24:44
180,5,4,2024-04-30 01:24:44
660,19,5,2024-04-30 01:24:44
342,4,3,2024-04-30 01:24:44
106,1,3,2024-04-30 01:24:44
183,15,1,2024-04-30 01:24:44
88,14,5,2024-04-30 01:24:44
477,10,1,2024-04-30 01:24:44
689,2,4,2024-04-30 01:24:44
706,20,1,2024-04-30 01:24:44
513,9,5,2024-04-30 01:24:44
795,18,1,2024-04-30 01:24:44
580,6,2,2024-04-30 01:24:44
314,6,3,2024-04-30 01:24:44
906,19,5,2024-04-30 01:24:44
925,20,1,2024-04-30 01:24:44
2,10,2,2024-04-30 01:24:44
967,16,3,2024-04-30 01:24:44
887,13,4,2024-04-30 01:24:44
121,3,1,2024-04-30 01:24:44
413,11,5,2024-04-30 01:24:44
497,4,5,2024-04-30 01:24:44
760,15,1,2024-04-30 01:24:44
11,14,1,2024-04-30 01:24:44
654,8,2,2024-04-30 01:24:44
600,17,1,2024-04-30 01:24:44
607,18,1,2024-04-30 01:24:44
775,9,5,2024-04-30 01:24:44
512,5,5,2024-04-30 01:24:44
784,2,4,2024-04-30 01:24:44
427,7,4,2024-04-30 01:24:44
935,12,2,2024-04-30 01:24:44
306,1,4,2024-04-30 01:24:44
54,12,4,2024-04-30 01:24:44
872,5,5,2024-04-30 01:24:44
428,9,3,2024-04-30 01:24:44
134,19,4,2024-04-30 01:24:44
504,10,2,2024-04-30 01:24:44
436,14,5,2024-04-30 01:24:44
820,4,2,2024-04-30 01:24:44
357,15,1,2024-04-30 01:24:44
829,8,4,2024-04-30 01:24:44
546,1,2,2024-04-30 01:24:44
53,7,1,2024-04-30 01:24:44
678,16,1,2024-04-30 01:24:44
509,11,4,2024-04-30 01:24:44
914,3,2,2024-04-30 01:24:44
379,6,2,2024-04-30 01:24:44
552,13,3,2024-04-30 01:24:44
442,2,5,2024-04-30 01:24:44
120,20,4,2024-04-30 01:24:44
61,17,1,2024-04-30 01:24:44
344,18,4,2024-04-30 01:24:44
59,17,1,2024-04-30 01:24:44
279,20,5,2024-04-30 01:24:44
423,7,4,2024-04-30 01:24:44
736,6,5,2024-04-30 01:24:44
113,8,1,2024-04-30 01:24:44
490,13,3,2024-04-30 01:24:44
928,12,1,2024-04-30 01:24:44
22,11,4,2024-04-30 01:24:44
536,3,2,2024-04-30 01:24:44
94,5,5,2024-04-30 01:24:44
364,10,5,2024-04-30 01:24:44
782,4,2,2024-04-30 01:24:44
807,18,3,2024-04-30 01:24:44
183,9,2,2024-04-30 01:24:44
654,15,5,2024-04-30 01:24:44
372,19,1,2024-04-30 01:24:44
18,14,4,2024-04-30 01:24:44
755,1,5,2024-04-30 01:24:44
586,16,2,2024-04-30 01:24:44
157,2,5,2024-04-30 01:24:44
733,16,4,2024-04-30 01:24:44
957,7,3,2024-04-30 01:24:44
382,15,2,2024-04-30 01:24:44
339,11,2,2024-04-30 01:24:44
287,8,1,2024-04-30 01:24:44
144,19,4,2024-04-30 01:24:44
181,1,4,2024-04-30 01:24:44
505,13,4,2024-04-30 01:24:44
869,10,4,2024-04-30 01:24:44
93,18,4,2024-04-30 01:24:44
744,2,3,2024-04-30 01:24:44
154,17,3,2024-04-30 01:24:44
436,12,4,2024-04-30 01:24:44
198,5,5,2024-04-30 01:24:44
645,6,2,2024-04-30 01:24:44
603,3,5,2024-04-30 01:24:44
238,14,2,2024-04-30 01:24:44
555,20,1,2024-04-30 01:24:44
971,4,3,2024-04-30 01:24:44
820,9,3,2024-04-30 01:24:44
34,5,3,2024-04-30 01:24:44
250,2,4,2024-04-30 01:24:44
276,3,3,2024-04-30 01:24:44
175,12,5,2024-04-30 01:24:44
802,10,3,2024-04-30 01:24:44
632,4,5,2024-04-30 01:24:44
528,20,5,2024-04-30 01:24:44
650,16,3,2024-04-30 01:24:44
13,19,5,2024-04-30 01:24:44
222,18,3,2024-04-30 01:24:44
392,6,1,2024-04-30 01:24:44
282,8,3,2024-04-30 01:24:44
413,11,4,2024-04-30 01:24:44
729,13,5,2024-04-30 01:24:44
468,9,3,2024-04-30 01:24:44
788,1,3,2024-04-30 01:24:44
674,14,3,2024-04-30 01:24:44
606,15,5,2024-04-30 01:24:44
458,7,4,2024-04-30 01:24:44
725,17,4,2024-04-30 01:24:44
622,7,3,2024-04-30 01:24:44
742,3,4,2024-04-30 01:24:44
292,11,3,2024-04-30 01:24:44
348,6,5,2024-04-30 01:24:44
129,16,1,2024-04-30 01:24:44
10,17,3,2024-04-30 01:24:44
753,10,1,2024-04-30 01:24:44
320,12,1,2024-04-30 01:24:44
720,13,4,2024-04-30 01:24:44
355,4,4,2024-04-30 01:24:44
344,19,3,2024-04-30 01:24:44
791,18,5,2024-04-30 01:24:44
435,20,3,2024-04-30 01:24:44
833,5,3,2024-04-30 01:24:44
518,2,3,2024-04-30 01:24:44
246,9,5,2024-04-30 01:24:44
811,1,4,2024-04-30 01:24:44
804,8,4,2024-04-30 01:24:44
331,14,2,2024-04-30 01:24:44
546,15,3,2024-04-30 01:24:44
298,11,3,2024-04-30 01:24:44
616,6,5,2024-04-30 01:24:44
381,16,3,2024-04-30 01:24:44
51,20,3,2024-04-30 01:24:44
41,9,4,2024-04-30 01:24:44
733,7,5,2024-04-30 01:24:44
133,4,3,2024-04-30 01:24:44
48,18,4,2024-04-30 01:24:44
69,13,1,2024-04-30 01:24:44
398,8,5,2024-04-30 01:24:44
172,2,4,2024-04-30 01:24:44
765,15,5,2024-04-30 01:24:44
119,14,3,2024-04-30 01:24:44
407,19,3,2024-04-30 01:24:44
625,17,5,2024-04-30 01:24:44
306,5,3,2024-04-30 01:24:44
418,10,5,2024-04-30 01:24:44
177,1,5,2024-04-30 01:24:44
245,3,1,2024-04-30 01:24:44
787,12,4,2024-04-30 01:24:44
565,3,4,2024-04-30 01:24:44
848,20,4,2024-04-30 01:24:44
307,11,2,2024-04-30 01:24:44
759,8,2,2024-04-30 01:24:44
502,13,5,2024-04-30 01:24:44
320,7,1,2024-04-30 01:24:44
437,19,1,2024-04-30 01:24:44
586,5,1,2024-04-30 01:24:44
528,9,3,2024-04-30 01:24:44
951,17,2,2024-04-30 01:24:44
138,1,1,2024-04-30 01:24:44
902,14,5,2024-04-30 01:24:44
56,4,3,2024-04-30 01:24:44
161,6,2,2024-04-30 01:24:44
947,10,1,2024-04-30 01:24:44
734,18,3,2024-04-30 01:24:44
750,2,4,2024-04-30 01:24:44
559,15,2,2024-04-30 01:24:44
309,16,1,2024-04-30 01:24:44
770,12,5,2024-04-30 01:24:44
665,10,4,2024-04-30 01:24:44
197,16,5,2024-04-30 01:24:44
277,20,5,2024-04-30 01:24:44
350,18,1,2024-04-30 01:24:44
214,1,3,2024-04-30 01:24:44
616,2,1,2024-04-30 01:24:44
207,5,1,2024-04-30 01:24:44
286,8,4,2024-04-30 01:24:44
420,15,3,2024-04-30 01:24:44
248,7,1,2024-04-30 01:24:44
206,14,3,2024-04-30 01:24:44
757,3,2,2024-04-30 01:24:44
472,6,1,2024-04-30 01:24:44
741,12,3,2024-04-30 01:24:44
215,13,1,2024-04-30 01:24:44
392,4,2,2024-04-30 01:24:44
429,9,4,2024-04-30 01:24:44
552,19,1,2024-04-30 01:24:44
97,17,1,2024-04-30 01:24:44
696,11,5,2024-04-30 01:24:44
296,2,1,2024-04-30 01:24:44
788,6,3,2024-04-30 01:24:44
886,9,2,2024-04-30 01:24:44
627,12,3,2024-04-30 01:24:44
904,8,5,2024-04-30 01:24:44
610,4,3,2024-04-30 01:24:44
986,7,3,2024-04-30 01:24:44
265,10,1,2024-04-30 01:24:44
215,17,4,2024-04-30 01:24:44
949,13,3,2024-04-30 01:24:44
192,3,3,2024-04-30 01:24:44
22,20,1,2024-04-30 01:24:44
641,18,4,2024-04-30 01:24:44
919,16,4,2024-04-30 01:24:44
67,5,1,2024-04-30 01:24:44
529,14,5,2024-04-30 01:24:44
659,1,4,2024-04-30 01:24:44
975,15,4,2024-04-30 01:24:44
476,19,3,2024-04-30 01:24:44
103,11,4,2024-04-30 01:24:44
560,15,2,2024-04-30 01:24:44
643,14,2,2024-04-30 01:24:44
568,20,2,2024-04-30 01:24:44
627,11,2,2024-04-30 01:24:44
264,3,3,2024-04-30 01:24:44
637,9,1,2024-04-30 01:24:44
990,19,4,2024-04-30 01:24:44
315,16,3,2024-04-30 01:24:44
811,6,2,2024-04-30 01:24:44
322,12,5,2024-04-30 01:24:44
556,4,4,2024-04-30 01:24:44
140,1,2,2024-04-30 01:24:44
719,10,2,2024-04-30 01:24:44
170,18,4,2024-04-30 01:24:44
615,17,1,2024-04-30 01:24:44
900,13,5,2024-04-30 01:24:44
259,5,2,2024-04-30 01:24:44
102,8,5,2024-04-30 01:24:44
431,2,2,2024-04-30 01:24:44
685,7,4,2024-04-30 01:24:44
805,19,3,2024-04-30 01:24:44
398,8,4,2024-04-30 01:24:44
89,2,5,2024-04-30 01:24:44
46,16,4,2024-04-30 01:24:44
753,11,5,2024-04-30 01:24:44
930,14,2,2024-04-30 01:24:44
184,10,1,2024-04-30 01:24:44
973,13,2,2024-04-30 01:24:44
284,1,4,2024-04-30 01:24:44
941,3,5,2024-04-30 01:24:44
188,17,5,2024-04-30 01:24:44
521,15,4,2024-04-30 01:24:44
815,5,4,2024-04-30 01:24:44
531,9,2,2024-04-30 01:24:44
750,4,5,2024-04-30 01:24:44
297,18,4,2024-04-30 01:24:44
662,6,5,2024-04-30 01:24:44
363,12,3,2024-04-30 01:24:44
219,7,1,2024-04-30 01:24:44
635,20,2,2024-04-30 01:24:44
577,13,4,2024-04-30 01:24:44
313,18,5,2024-04-30 01:24:44
145,4,2,2024-04-30 01:24:44
77,8,5,2024-04-30 01:24:44
226,15,5,2024-04-30 01:24:44
362,1,3,2024-04-30 01:24:44
129,10,2,2024-04-30 01:24:44
297,7,2,2024-04-30 01:24:44
208,14,4,2024-04-30 01:24:44
426,5,1,2024-04-30 01:24:44
639,19,4,2024-04-30 01:24:44
414,11,2,2024-04-30 01:24:44
222,20,1,2024-04-30 01:24:44
858,6,5,2024-04-30 01:24:44
795,9,5,2024-04-30 01:24:44
329,17,2,2024-04-30 01:24:44
566,3,3,2024-04-30 01:24:44
189,2,4,2024-04-30 01:24:44
403,12,4,2024-04-30 01:24:44
902,16,2,2024-04-30 01:24:44
752,16,3,2024-04-30 01:24:44
223,4,4,2024-04-30 01:24:44
805,15,1,2024-04-30 01:24:44
642,6,1,2024-04-30 01:24:44
82,3,4,2024-04-30 01:24:44
966,13,1,2024-04-30 01:24:44
889,14,5,2024-04-30 01:24:44
751,5,5,2024-04-30 01:24:44
55,7,2,2024-04-30 01:24:44
827,17,2,2024-04-30 01:24:44
341,20,3,2024-04-30 01:24:44
469,9,2,2024-04-30 01:24:44
698,12,5,2024-04-30 01:24:44
659,18,3,2024-04-30 01:24:44
737,1,2,2024-04-30 01:24:44
738,10,2,2024-04-30 01:24:44
585,19,2,2024-04-30 01:24:44
142,11,5,2024-04-30 01:24:44
133,8,2,2024-04-30 01:24:44
242,2,4,2024-04-30 01:24:44
569,13,5,2024-04-30 01:24:44
976,17,1,2024-04-30 01:24:44
290,19,5,2024-04-30 01:24:44
991,5,4,2024-04-30 01:24:44
406,16,5,2024-04-30 01:24:44
718,2,1,2024-04-30 01:24:44
943,4,1,2024-04-30 01:24:44
624,20,3,2024-04-30 01:24:44
328,1,2,2024-04-30 01:24:44
149,14,4,2024-04-30 01:24:44
947,12,4,2024-04-30 01:24:44
612,18,2,2024-04-30 01:24:44
803,8,2,2024-04-30 01:24:44
234,7,1,2024-04-30 01:24:44
117,10,5,2024-04-30 01:24:44
39,6,1,2024-04-30 01:24:44
853,3,3,2024-04-30 01:24:44
466,9,1,2024-04-30 01:24:44
837,11,2,2024-04-30 01:24:44
371,15,1,2024-04-30 01:24:44
635,5,2,2024-04-30 01:24:44
760,19,1,2024-04-30 01:24:44
125,4,3,2024-04-30 01:24:44
552,1,5,2024-04-30 01:24:44
15,2,1,2024-04-30 01:24:44
359,6,5,2024-04-30 01:24:44
559,18,4,2024-04-30 01:24:44
671,3,4,2024-04-30 01:24:44
184,14,5,2024-04-30 01:24:44
759,8,4,2024-04-30 01:24:44
549,12,2,2024-04-30 01:24:44
290,7,4,2024-04-30 01:24:44
920,13,4,2024-04-30 01:24:44
71,9,3,2024-04-30 01:24:44
381,10,4,2024-04-30 01:24:44
742,16,4,2024-04-30 01:24:44
99,11,1,2024-04-30 01:24:44
152,17,1,2024-04-30 01:24:44
367,20,1,2024-04-30 01:24:44
380,15,3,2024-04-30 01:24:44
104,20,5,2024-04-30 01:24:44
91,10,5,2024-04-30 01:24:44
510,19,1,2024-04-30 01:24:44
819,12,5,2024-04-30 01:24:44
954,3,3,2024-04-30 01:24:44
588,4,3,2024-04-30 01:24:44
197,9,2,2024-04-30 01:24:44
193,8,2,2024-04-30 01:24:44
180,14,4,2024-04-30 01:24:44
983,1,1,2024-04-30 01:24:44
160,5,2,2024-04-30 01:24:44
250,15,4,2024-04-30 01:24:44
961,13,4,2024-04-30 01:24:44
112,11,5,2024-04-30 01:24:44
687,18,4,2024-04-30 01:24:44
856,6,2,2024-04-30 01:24:44
908,16,3,2024-04-30 01:24:44
737,2,1,2024-04-30 01:24:44
656,7,3,2024-04-30 01:24:44
542,17,3,2024-04-30 01:24:44
360,9,1,2024-04-30 01:24:44
719,5,2,2024-04-30 01:24:44
391,11,5,2024-04-30 01:24:44
744,2,1,2024-04-30 01:24:44
546,13,5,2024-04-30 01:24:44
596,15,2,2024-04-30 01:24:44
658,10,2,2024-04-30 01:24:44
259,4,2,2024-04-30 01:24:44
303,14,4,2024-04-30 01:24:44
703,1,3,2024-04-30 01:24:44
873,3,3,2024-04-30 01:24:44
367,18,3,2024-04-30 01:24:44
69,20,2,2024-04-30 01:24:44
448,8,4,2024-04-30 01:24:44
919,12,3,2024-04-30 01:24:44
29,6,1,2024-04-30 01:24:44
619,17,2,2024-04-30 01:24:44
444,16,5,2024-04-30 01:24:44
52,7,1,2024-04-30 01:24:44
993,19,5,2024-04-30 01:24:44
662,17,3,2024-04-30 01:24:44
239,16,1,2024-04-30 01:24:44
224,3,5,2024-04-30 01:24:44
77,19,3,2024-04-30 01:24:44
14,9,2,2024-04-30 01:24:44
677,10,4,2024-04-30 01:24:44
206,4,5,2024-04-30 01:24:44
517,20,5,2024-04-30 01:24:44
141,12,4,2024-04-30 01:24:44
866,18,1,2024-04-30 01:24:44
438,13,5,2024-04-30 01:24:44
20,15,2,2024-04-30 01:24:44
758,8,2,2024-04-30 01:24:44
991,1,2,2024-04-30 01:24:44
833,6,2,2024-04-30 01:24:44
836,11,2,2024-04-30 01:24:44
171,5,5,2024-04-30 01:24:44
57,7,2,2024-04-30 01:24:44
951,14,4,2024-04-30 01:24:44
289,2,4,2024-04-30 01:24:44
983,4,5,2024-04-30 01:24:44
533,8,1,2024-04-30 01:24:44
743,3,3,2024-04-30 01:24:44
376,5,2,2024-04-30 01:24:44
122,6,5,2024-04-30 01:24:44
643,20,5,2024-04-30 01:24:44
403,9,5,2024-04-30 01:24:44
289,19,2,2024-04-30 01:24:44
29,12,3,2024-04-30 01:24:44
368,16,1,2024-04-30 01:24:44
738,2,2,2024-04-30 01:24:44
72,10,2,2024-04-30 01:24:44
82,14,5,2024-04-30 01:24:44
112,13,2,2024-04-30 01:24:44
421,11,2,2024-04-30 01:24:44
335,7,2,2024-04-30 01:24:44
5,15,5,2024-04-30 01:24:44
1,18,1,2024-04-30 01:24:44
367,17,2,2024-04-30 01:24:44
382,1,4,2024-04-30 01:24:44
511,7,2,2024-04-30 01:24:44
990,8,2,2024-04-30 01:24:44
308,6,1,2024-04-30 01:24:44
650,5,2,2024-04-30 01:24:44
820,16,5,2024-04-30 01:24:44
458,3,1,2024-04-30 01:24:44
904,17,1,2024-04-30 01:24:44
196,2,3,2024-04-30 01:24:44
747,9,3,2024-04-30 01:24:44
471,4,2,2024-04-30 01:24:44
108,1,2,2024-04-30 01:24:44
840,18,2,2024-04-30 01:24:44
354,14,4,2024-04-30 01:24:44
2,13,4,2024-04-30 01:24:44
579,20,3,2024-04-30 01:24:44
139,15,1,2024-04-30 01:24:44
359,10,4,2024-04-30 01:24:44
537,19,4,2024-04-30 01:24:44
131,11,5,2024-04-30 01:24:44
765,12,4,2024-04-30 01:24:44
516,16,5,2024-04-30 01:24:44
34,19,3,2024-04-30 01:24:44
861,20,3,2024-04-30 01:24:44
932,12,5,2024-04-30 01:24:44
748,11,1,2024-04-30 01:24:44
211,8,2,2024-04-30 01:24:44
40,18,3,2024-04-30 01:24:44
98,17,5,2024-04-30 01:24:44
430,5,4,2024-04-30 01:24:44
86,4,4,2024-04-30 01:24:44
744,14,2,2024-04-30 01:24:44
435,10,4,2024-04-30 01:24:44
649,6,1,2024-04-30 01:24:44
535,13,3,2024-04-30 01:24:44
952,3,1,2024-04-30 01:24:44
663,2,2,2024-04-30 01:24:44
425,1,2,2024-04-30 01:24:44
39,7,1,2024-04-30 01:24:44
602,15,4,2024-04-30 01:24:44
232,9,3,2024-04-30 01:24:44
400,4,5,2024-04-30 01:24:44
549,3,3,2024-04-30 01:24:44
196,2,1,2024-04-30 01:24:44
541,15,5,2024-04-30 01:24:44
687,13,5,2024-04-30 01:24:44
399,16,1,2024-04-30 01:24:44
586,18,4,2024-04-30 01:24:44
847,11,4,2024-04-30 01:24:44
728,12,1,2024-04-30 01:24:44
201,10,3,2024-04-30 01:24:44
315,20,4,2024-04-30 01:24:44
759,19,3,2024-04-30 01:24:44
784,1,4,2024-04-30 01:24:44
926,17,2,2024-04-30 01:24:44
589,8,4,2024-04-30 01:24:44
929,14,3,2024-04-30 01:24:44
396,5,1,2024-04-30 01:24:44
81,9,5,2024-04-30 01:24:44
429,7,3,2024-04-30 01:24:44
176,6,1,2024-04-30 01:24:44
381,13,4,2024-04-30 01:24:44
509,8,2,2024-04-30 01:24:44
383,7,2,2024-04-30 01:24:44
253,10,1,2024-04-30 01:24:44
687,20,1,2024-04-30 01:24:44
73,2,4,2024-04-30 01:24:44
206,17,4,2024-04-30 01:24:44
678,11,1,2024-04-30 01:24:44
594,12,3,2024-04-30 01:24:44
158,6,3,2024-04-30 01:24:44
960,9,3,2024-04-30 01:24:44
452,3,2,2024-04-30 01:24:44
111,1,4,2024-04-30 01:24:44
729,18,1,2024-04-30 01:24:44
690,14,3,2024-04-30 01:24:44
730,16,3,2024-04-30 01:24:44
776,19,1,2024-04-30 01:24:44
945,4,5,2024-04-30 01:24:44
767,5,3,2024-04-30 01:24:44
494,15,4,2024-04-30 01:24:44
386,13,2,2024-04-30 01:24:44
52,16,5,2024-04-30 01:24:44
535,8,2,2024-04-30 01:24:44
189,18,2,2024-04-30 01:24:44
33,6,2,2024-04-30 01:24:44
501,7,5,2024-04-30 01:24:44
577,1,5,2024-04-30 01:24:44
108,20,2,2024-04-30 01:24:44
961,11,3,2024-04-30 01:24:44
778,9,5,2024-04-30 01:24:44
494,12,2,2024-04-30 01:24:44
64,2,4,2024-04-30 01:24:44
881,15,1,2024-04-30 01:24:44
466,14,5,2024-04-30 01:24:44
758,5,4,2024-04-30 01:24:44
596,10,5,2024-04-30 01:24:44
520,19,2,2024-04-30 01:24:44
87,17,4,2024-04-30 01:24:44
291,3,2,2024-04-30 01:24:44
89,4,4,2024-04-30 01:24:44
729,8,4,2024-04-30 01:24:44
149,2,5,2024-04-30 01:24:44
422,19,1,2024-04-30 01:24:44
430,12,4,2024-04-30 01:24:44
628,16,2,2024-04-30 01:24:44
487,9,1,2024-04-30 01:24:44
948,18,2,2024-04-30 01:24:44
823,3,5,2024-04-30 01:24:44
485,5,3,2024-04-30 01:24:44
932,14,1,2024-04-30 01:24:44
211,4,4,2024-04-30 01:24:44
46,13,3,2024-04-30 01:24:44
373,11,5,2024-04-30 01:24:44
396,20,5,2024-04-30 01:24:44
751,1,2,2024-04-30 01:24:44
857,17,2,2024-04-30 01:24:44
292,10,3,2024-04-30 01:24:44
215,7,1,2024-04-30 01:24:44
616,6,5,2024-04-30 01:24:44
610,15,4,2024-04-30 01:24:44
165,6,1,2024-04-30 01:24:44
734,20,4,2024-04-30 01:24:44
360,8,3,2024-04-30 01:24:44
738,12,3,2024-04-30 01:24:44
282,16,5,2024-04-30 01:24:44
666,1,3,2024-04-30 01:24:44
814,19,3,2024-04-30 01:24:44
682,7,3,2024-04-30 01:24:44
683,2,1,2024-04-30 01:24:44
397,5,1,2024-04-30 01:24:44
804,11,2,2024-04-30 01:24:44
606,18,3,2024-04-30 01:24:44
991,9,1,2024-04-30 01:24:44
556,4,2,2024-04-30 01:24:44
798,13,1,2024-04-30 01:24:44
434,3,1,2024-04-30 01:24:44
720,14,3,2024-04-30 01:24:44
739,15,3,2024-04-30 01:24:44
661,17,1,2024-04-30 01:24:44
533,10,2,2024-04-30 01:24:44
589,11,2,2024-04-30 01:24:44
670,12,1,2024-04-30 01:24:44
815,7,5,2024-04-30 01:24:44
624,14,1,2024-04-30 01:24:44
824,15,4,2024-04-30 01:24:44
569,9,2,2024-04-30 01:24:44
213,3,5,2024-04-30 01:24:44
924,1,3,2024-04-30 01:24:44
965,8,2,2024-04-30 01:24:44
773,6,5,2024-04-30 01:24:44
786,13,5,2024-04-30 01:24:44
779,18,4,2024-04-30 01:24:44
564,20,4,2024-04-30 01:24:44
88,5,4,2024-04-30 01:24:44
641,4,4,2024-04-30 01:24:44
827,2,5,2024-04-30 01:24:44
410,19,2,2024-04-30 01:24:44
864,10,3,2024-04-30 01:24:44
978,17,2,2024-04-30 01:24:44
219,16,5,2024-04-30 01:24:44
480,16,1,2024-04-30 01:24:44
372,2,3,2024-04-30 01:24:44
428,17,4,2024-04-30 01:24:44
590,20,2,2024-04-30 01:24:44
787,9,2,2024-04-30 01:24:44
409,5,1,2024-04-30 01:24:44
969,15,4,2024-04-30 01:24:44
675,10,3,2024-04-30 01:24:44
504,12,4,2024-04-30 01:24:44
664,8,1,2024-04-30 01:24:44
159,6,3,2024-04-30 01:24:44
